기준_년분기_코드,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
20232,11440660,서교동,CS300024,운동/경기용품,2387404270,20529,1283331628,1104072642,263650523,260090718,224349130,287825202,247416055,616781421,487291221,0,3267844,278130664,782986620,1110744105,212275037,1121046705,1255946966,88227636,881792283,620720792,404434080,322713800,59105080,11411,9118,2345,2198,2124,2167,2577,4972,4146,0,85,2466,6887,9793,1298,9520,10984,876,8315,5566,3139,2099,509
20232,11440660,서교동,CS200006,일반의원,25783775420,371441,22104301943,3679473477,4927045308,4204224766,3939464304,4185111195,4848456370,3402196148,277277329,0,3115276650,8181643797,8124690798,6352793379,9370796,6848712769,18935062651,99494681,6688509628,8209809771,4759213483,3705964854,2320783003,326738,44703,73947,64078,58268,63068,67377,41971,2732,0,68954,108833,117070,76527,57,131595,239846,2932,87525,95655,63135,61899,60295
20232,11440660,서교동,CS200008,한의원,3154362054,31781,2634776654,519585400,675683528,453979950,673632239,540487686,290993251,501635011,17950389,0,260220054,981587191,888567668,1021882938,2104203,689904856,2458606246,50685,644021468,1047674499,690392009,537978449,228393992,26614,5167,6324,4559,6056,5615,4060,4532,635,0,3153,10150,9006,9396,76,10738,21006,5,6037,8592,6058,5400,5652
20232,11440660,서교동,CS300021,문구,5543016254,170052,4159279452,1383736802,776883403,827644666,922290061,776176233,856285089,683285989,700450813,0,713530230,1414047634,1730306414,1678413187,6718789,1621291603,2757850045,151731279,1292612406,852867463,678806580,965491750,437632168,129692,40360,26827,25707,25698,25883,25577,21677,18683,0,14484,40580,52824,62025,139,51128,99018,7449,56095,30189,20142,26758,9520
20232,11440660,서교동,CS300020,서적,1164662543,43240,731176236,433486307,129824834,120037493,149403425,131770349,200140135,253803155,179683152,0,42194170,281026817,445848694,341945748,53647114,321824798,788450708,45617204,405437202,314605836,152164126,140929128,51522009,24003,19237,4160,4404,4650,3996,6793,11105,8132,0,401,8198,15155,18238,1248,11600,31176,960,21062,11376,4258,3597,1523
20232,11440660,서교동,CS300018,의약품,10010211213,703655,8570676513,1439534700,1792032572,1661219499,1655078639,1687703073,1774642730,1183769314,255765386,1563280,2015318642,2913509702,2985561491,1948186509,146071589,4336796395,5653404505,45429537,1533563038,1827010492,1614667898,2036961775,2932568159,593882,109773,131654,114295,113484,112729,121720,83126,26647,205,124172,196473,202921,163339,16545,287437,415922,6728,178106,151142,105706,118104,143575
20232,11440660,서교동,CS300017,시계및귀금속,369842595,2848,302722787,67119808,57616930,55682624,88065251,48942015,52415967,43024548,24095260,0,5622780,109851158,85294483,160786868,8287306,93372806,262671779,3245462,49834416,51151071,109658967,81039583,61115086,2145,703,522,411,367,434,411,361,342,0,126,702,916,1083,21,1054,1760,44,609,626,594,475,466
20232,11440660,서교동,CS300016,안경,2153177769,43648,1461549278,691628491,306968277,276596718,305249994,235073618,337660671,413820866,277807625,0,49563581,389495344,618249553,926556233,169313058,660953911,1480355968,58765318,978056132,543464968,188949439,282518239,89555782,28948,14700,5870,5408,5537,5344,6789,8608,6092,0,701,6798,11432,20346,4371,8050,35571,2491,25328,7620,3134,4041,1010
20232,11440660,서교동,CS300015,가방,342494266,13139,176282132,166212134,42719967,22316249,34199157,35463062,41583697,96391078,69821056,0,213657,84265329,128399499,104801615,24814166,201733138,140761128,9069476,128597763,66712719,89823621,44861497,3429190,7147,5992,1635,1058,1361,1559,1534,3171,2821,0,19,1367,4239,5613,1901,4600,8539,999,6809,2550,1570,1034,177
20232,11440660,서교동,CS300014,신발,3914279393,70987,2328205792,1586073601,447517255,458473755,412267419,486643104,523304259,867627500,718446101,0,1875974,677172816,1170311201,1817835061,247084341,1450644035,2391012940,100570738,1667180626,1082338499,478818497,400013131,112735484,43222,27765,8426,8168,7508,8821,10299,15562,12203,0,59,11083,21446,33279,5120,21443,49307,1976,33202,18006,8043,7412,2111
20232,11440660,서교동,CS300011,일반의류,36477332089,673443,21812859314,14664472775,3903881065,3975446709,4477645318,4198963762,5256922460,8312494868,6351977907,202361080,92752911,3994220932,10808093575,17523594191,3856309400,11189693167,23917507292,1640924108,17209681962,6863627116,4307776857,4055272371,1029918039,399329,274114,75664,72713,72119,75571,103262,154311,119803,2927,3368,67192,194375,319975,85606,160942,510580,38269,360522,110875,74538,71709,15604
20232,11440660,서교동,CS300010,반찬가게,2997254635,67613,2186564066,810690569,448493552,348511485,690630460,401570201,297358368,422749091,387941478,0,1399991316,397066865,818564981,376747186,4884287,1098090425,1015148159,74490657,434865936,384404559,449051277,555297168,215128987,39886,27727,10295,6683,7239,8474,7195,15779,11948,0,9042,9911,26283,21946,431,24889,36038,5198,22931,6567,12943,8735,4554
20232,11440660,서교동,CS300009,청과상,10030744,609,9145027,885717,747324,747324,332144,5729481,1588754,885717,0,0,0,1173575,2131257,3321437,3404475,2186614,3183045,0,0,2186614,3183045,0,0,554,55,56,55,55,278,110,55,0,0,0,111,111,277,110,111,276,0,0,111,276,0,0
20232,11440660,서교동,CS300007,육류판매,1668481052,10817,1525525458,142955594,77767007,981002287,61090134,338324422,67341608,124359621,18595973,0,686776498,737265243,163069074,80404917,965320,1470359658,178363077,55531,7557026,37941727,1392090820,54360703,156716928,8211,2606,2138,1576,1160,1392,1945,2294,312,0,1151,2320,4356,2939,51,6045,4642,6,506,1928,3953,1517,2777
20232,11440660,서교동,CS300006,미곡판매,178798299,812,178798299,0,101938251,0,40635978,1393233,34830837,0,0,0,0,171599926,1393233,5805140,0,9056018,100080606,0,0,0,0,5805140,103331484,812,0,348,0,232,116,116,0,0,0,0,580,116,116,0,116,464,0,0,0,0,116,464
20232,11440660,서교동,CS300004,핸드폰,327648732,9380,217706199,109942533,64982521,67642561,12295824,7211573,65573720,90851049,19091484,0,1543172,92320078,175473205,45286132,13026145,265706732,61942000,4984596,66369810,77123457,29071152,96926887,53172830,6830,2550,2303,1763,437,367,1960,1668,882,0,43,2270,4371,2103,593,6420,2960,290,2538,2028,1385,1753,1386
20232,11440660,서교동,CS300003,컴퓨터및주변장치판매,187116470,297,187116470,0,175414,0,45038078,107731447,34171531,0,0,0,0,34346945,146618649,6150876,0,11041961,33829815,0,2505912,29243996,10866547,2255321,0,297,0,23,0,46,160,68,0,0,0,0,46,205,46,0,46,69,0,23,46,23,23,0
20232,11440660,서교동,CS300002,편의점,19071689758,3532268,13241066466,5830623292,2464521152,2532356979,2555856003,2732920139,2955412193,3237525779,2593097513,2850882782,2621716697,2590646044,2751734970,4665765677,3590943588,10975012816,7749704493,422534941,7111439736,5237749933,2811732007,2197694016,943566676,2444349,1087919,463829,467001,476133,495511,541875,601060,486859,458765,536739,526229,550575,878105,581855,1930600,1568919,109035,1454757,950183,464641,369890,151008
20232,11440660,서교동,CS300001,슈퍼마켓,3901106403,277140,2666015473,1235090930,556581726,506370959,529352964,506222704,567487120,670253586,564837344,6377959,374665197,641497734,853698490,1465490849,559376174,1846926071,1967570344,99302133,1024163614,651593018,565124698,640398454,833914501,193522,83618,39279,38426,37215,37184,41418,44876,38742,575,23782,46474,56454,106657,43198,137603,134126,6842,75280,56588,44957,43205,44859
20232,11440660,서교동,CS200037,노래방,1736757127,146911,1087045355,649711772,191405373,189930688,192883934,230650840,282174520,384453111,265258661,633848472,28823747,36510236,108871729,317708731,610994212,1075367410,597822473,64270637,667465203,442540093,211470240,194835426,92608283,91674,55237,16094,15920,17009,18462,24189,32096,23141,21800,654,9305,24586,48421,42145,77630,68621,13121,89274,25550,7273,8856,2167
20232,11440660,서교동,CS200034,여관,166364396,3228,110534924,55829472,28556784,17810318,16711991,22131470,25324361,38928729,16900743,79916662,19186805,5521512,11222251,22630033,27887133,109848062,56516334,19308763,91338798,22407774,24010222,9298839,0,2203,1025,557,390,363,430,463,658,367,1304,377,197,395,473,482,2181,1047,338,1758,493,451,188,0
20232,11440660,서교동,CS200032,가전제품수리,96213748,185,96213748,0,4348950,1635275,60442002,19047737,10739784,0,0,0,335894,31221745,62393241,2262868,0,90397470,3632964,0,0,6753247,9502278,2209832,75565077,185,0,42,36,53,27,27,0,0,0,9,61,97,18,0,132,36,0,0,53,27,9,79
20232,11440660,서교동,CS200031,세탁소,49956266,2518,38352045,11604221,8592354,6369089,10532779,6118352,6739471,11266365,337856,337856,6212821,15299755,13279614,14139247,686973,19504186,25959493,156169,6175536,11905129,12464137,9945895,4816812,2069,449,443,367,497,339,423,438,11,11,285,675,684,818,45,1269,1142,15,378,647,607,533,228
20232,11440660,서교동,CS200030,피부관리실,1403153431,11869,1039672907,363480524,195436719,181515611,141462747,193699536,327558294,296463285,67017239,11480733,66220925,328696601,340740400,471691039,184323733,327206983,1066684044,4867306,500309581,523392797,151643622,151560135,62117589,8410,3459,1589,1654,1471,1605,2091,2405,1054,75,466,2887,3629,4191,621,2169,9599,94,5000,4480,1000,859,333
20232,11440660,서교동,CS200029,네일숍,395645221,6469,286223937,109421284,50520742,64167636,49170739,51703693,70661127,82617057,26804227,0,14486113,102224141,114394607,142538897,22001463,45427122,328804256,4049920,141167273,125469648,43365988,51646504,8532045,4793,1676,744,973,845,1010,1221,1396,280,0,206,1581,1743,2611,328,715,5618,99,2905,2124,542,577,86
20232,11440660,서교동,CS200028,미용실,10176888801,136510,6123804787,4053084014,697217187,923439178,1347718768,1389541878,1765887776,2499989524,1553094490,7707903,70748612,1925110368,3610263264,4259562168,303496486,3388043147,6755475145,193004898,3392608860,2891418707,1704156329,1438587556,523741942,89575,46935,12478,14413,18334,19213,25137,29477,17458,70,1956,31099,46407,54591,2387,63730,72456,2235,46754,39551,21516,18341,7787
20232,11440660,서교동,CS200026,자동차미용,14939445,422,12001014,2938431,1265561,2334742,3083898,2742049,2574764,2662044,276387,0,4785859,3956698,5578654,618234,0,6385994,4007611,0,829161,1803789,4458558,1934710,1367388,344,78,37,66,87,81,73,71,7,0,132,116,152,22,0,175,109,0,22,52,116,59,37
20232,11440660,서교동,CS200025,자동차수리,112323081,608,80546252,31776829,39090816,11741516,12289320,13618494,3806106,31529539,247290,0,15232742,53839220,31723074,11528045,0,67312357,26910071,0,3516114,26239071,17316912,22948939,24201390,496,112,140,107,103,91,55,107,5,0,119,170,231,88,0,330,140,0,35,157,116,100,64
20232,11440660,서교동,CS200024,스포츠클럽,723299279,2910,652688104,70611175,186136363,162713052,90028901,71713702,142096086,45711276,24899899,0,68424930,136092720,133662159,269066272,116053198,241520489,478524957,0,232972556,284928738,77683290,81097316,43363545,2462,448,699,577,470,336,380,245,203,0,337,422,435,1365,351,792,2099,0,1531,762,377,147,74
20232,11440660,서교동,CS200019,PC방,766493423,155745,500913596,265579827,89218340,84217956,97650193,109358432,120468675,142757747,122822080,129203779,58600266,82638912,144033526,219523423,132493517,594390311,172103112,59024328,416336629,169813270,40077521,66826632,14415043,100350,55395,18071,17066,18603,21930,24680,30508,24887,25387,10082,16118,31217,45918,27023,117104,38641,14072,89331,27978,7410,13910,3044
20232,11440660,서교동,CS200017,골프연습장,142501260,3527,102100828,40400432,13667833,13706719,32413106,16996758,25316412,25605092,14795340,10386749,1655712,10484041,30220954,48310519,41443285,106837891,15506384,482168,11083452,16439691,28492323,53177421,12669219,2375,1152,386,451,473,493,572,744,408,233,83,529,551,1159,972,3018,269,12,277,536,973,1073,417
20232,11440660,서교동,CS200016,당구장,448758344,21728,257630181,191128163,53754415,43195907,46936649,45561546,68181664,104518615,86609548,32884016,12233267,49229173,105952737,182585797,65873354,296970487,149456830,11813202,181035923,128489951,57196504,43972097,23919644,12769,8959,2466,2352,2220,2232,3499,4870,4089,1969,510,1802,4658,8854,3935,15732,5853,594,8115,6020,3094,2392,1371
20232,11440660,서교동,CS200007,치과의원,3963291277,32929,3545055484,418235793,684110046,841903583,691949077,645290961,681801817,384085052,34150741,0,501692701,1354828094,1469149155,637549046,72281,1855929195,2107362082,1683168,507335250,604935443,643965424,961919285,1243452707,29336,3593,6154,6750,5066,5616,5750,3128,465,0,5262,10366,12043,5255,3,14377,18552,56,6126,6393,5729,6874,7751
20232,11440710,연남동,CS200008,한의원,210949491,13448,181077551,29871940,64877778,29303291,27283034,36139620,23473828,29871940,0,0,19350001,53941196,79638517,58019777,0,83296927,127652564,0,13740870,36275927,43795973,45401433,71735288,11854,1594,2638,2130,2152,2064,2870,1594,0,0,1615,4565,3723,3545,0,6273,7175,0,721,2234,1931,3108,5454
20232,11440710,연남동,CS200007,치과의원,833207072,5427,743282959,89924113,80960369,128147359,274913762,40217702,219043767,89924113,0,0,91709234,358970458,223002584,159524796,0,393932157,439274915,677257,71353427,146579064,137607512,279659063,197330749,4772,655,903,1208,1382,228,1051,655,0,0,757,2233,1745,692,0,2739,2688,38,544,1320,804,1328,1393
20232,11440710,연남동,CS200006,일반의원,373266074,31857,323772357,49493717,73386181,74032148,61369845,62234616,52749567,49493717,0,0,127488154,103614925,110161234,32001761,0,167882312,205383762,2026401,27249824,62353453,44991765,98100220,138544411,28045,3812,6680,5796,5614,4952,5003,3812,0,0,8499,9051,10278,4029,0,14683,17174,398,2855,4414,4906,8222,11062
20232,11440710,연남동,CS200005,스포츠 강습,40357827,67,36588193,3769634,1353314,4651808,18387105,3769634,8426332,3769634,0,0,8426332,0,16376635,11785226,3769634,2010471,33690658,0,0,14672686,11719937,9308506,0,61,6,8,11,27,6,9,6,0,0,9,0,20,32,6,6,58,0,0,33,17,14,0
20232,11440710,연남동,CS200003,예술학원,124684247,190,120505810,4178437,0,1821563,49898682,0,68785565,1686648,2491789,0,0,28330326,14017199,82331272,5450,58365630,64664666,0,34496502,0,36813549,51720245,0,165,25,0,25,70,0,70,14,11,0,0,24,41,120,5,94,81,0,51,0,28,96,0
20232,11440710,연남동,CS100010,커피-음료,5188296854,464094,3262323670,1925973184,555158179,446362152,512476513,619780051,1128546775,1071748640,854224544,2483616,498463094,1187255321,1853866472,1381565606,264662745,1432647075,3043595813,117129701,1871631181,1380734935,577746875,424215103,104785092,311621,152473,61179,55618,61626,63638,69560,83713,68760,171,63628,121020,150038,118747,10490,175838,276193,9391,162177,155330,70914,44103,10113
20232,11440710,연남동,CS100009,호프-간이주점,1989999214,36968,1145952134,844047080,184928701,198736510,220594541,215931848,325760534,504017375,340029705,530322155,7500195,1248379,5473570,466071439,979383476,896493343,1038441133,26989538,890400483,686777229,186149722,117545613,27071894,21325,15643,3696,3626,3976,3838,6189,9289,6354,9654,18,146,223,9028,17899,16398,20059,589,17670,12519,2994,2172,515
20232,11440710,연남동,CS100008,분식전문점,1191411871,58755,781561529,409850342,124178786,170061545,150304245,151121605,185895348,259378690,150471652,19910629,58769376,286323437,185684556,413628267,227095606,423838255,618519558,8809717,461450677,303544530,125926575,87229469,55396842,44269,14486,8133,9377,8537,9051,9171,9844,4642,210,4079,21131,12244,17872,3219,21129,32002,506,17494,16221,8442,6611,3864
20232,11440710,연남동,CS100007,치킨전문점,211018662,7787,130512626,80506036,16112145,23628123,31694439,29614120,29463799,40420577,40085459,21387628,287495,3781270,8111489,101196476,76254304,113486459,83702416,1729078,43925786,44818952,42644249,41102603,22968204,4953,2834,649,953,1098,1105,1148,1387,1447,496,12,149,361,4145,2624,4150,3229,72,1589,1651,1555,1466,1045
20232,11440710,연남동,CS100006,패스트푸드점,172206923,5139,98471157,73735766,15995107,19684917,17957102,19366884,25467147,39199618,34536148,459924,0,23469677,46699168,88426691,13151463,46695424,124682382,6168372,104102049,39132592,8721533,10280023,2973237,2957,2182,395,594,604,594,770,1146,1036,21,0,744,1466,2561,347,1377,3747,184,3115,1120,278,325,100
20232,11440710,연남동,CS100005,제과점,315091671,30599,191990345,123101326,30543681,33464007,39221973,41299744,47460940,68547619,54553707,0,28346308,74901539,91015950,103145616,17682258,91170227,212010401,4018368,101764361,72901253,47795028,48378860,28322759,19387,11212,3508,3374,4098,4095,4312,6101,5111,0,3305,7059,8113,9743,2379,9262,20833,400,9335,6877,5195,5277,3009
20232,11440710,연남동,CS100004,양식음식점,4351318145,101581,2326715676,2024602469,450930057,364935331,398765742,448194061,663890485,1148703915,875898554,259777149,43289066,753356713,747261570,1711956811,835676836,1672136449,2589026317,70561645,1950756914,1345002188,451686280,348106277,95049464,56799,44782,11569,9306,9649,10550,15725,25124,19658,4606,629,22920,19562,40230,13634,34783,65037,2163,49006,29302,9200,8143,2000
